asset,timestamp_utc,open,high,low,close,price,ohlc_source,action,action_name,direction,size_label,risk_profile,position_fraction,leverage_used,effective_position,margin_used,cash_balance,cash,desired_position,executed_position,previous_position,portfolio_value,previous_portfolio_value,portfolio_return,drawdown,in_position,trade_side,trade_id,entry_price,tp_price,sl_price,risk_reward_ratio,entry_time_utc,holding_bars,exit_reason,unrealized_pnl,realized_pnl,step_return,reward_total,transaction_cost,turnover,stop_loss_triggered,take_profit_triggered,max_hold_triggered,max_drawdown_triggered,max_favorable_excursion,max_adverse_excursion,predicted_log_return,signal_strength,reward_pnl,reward_transaction_cost,reward_drawdown_penalty,reward_overtrading_penalty,reward_missed_opportunity_penalty,reward_wrong_side_penalty,reward_tp_bonus,reward_sl_penalty,reward
OIL,2026-01-30 07:45:00+00:00,64.16000366210938,64.16000366210938,64.16000366210938,64.16000366210938,64.16000366210938,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 08:00:00+00:00,64.1500015258789,64.69999694824219,64.08999633789062,64.51000213623047,64.51000213623047,raw,"[0,0,0]",HOLD,HOLD,SMALL,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 08:15:00+00:00,64.51000213623047,64.51000213623047,64.51000213623047,64.51000213623047,64.51000213623047,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 08:30:00+00:00,64.51000213623047,64.51000213623047,64.51000213623047,64.51000213623047,64.51000213623047,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 08:45:00+00:00,64.51000213623047,64.51000213623047,64.51000213623047,64.51000213623047,64.51000213623047,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 09:00:00+00:00,64.5,65.0999984741211,64.4800033569336,64.68000030517578,64.68000030517578,raw,"[0,0,0]",HOLD,HOLD,SMALL,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 09:15:00+00:00,64.68000030517578,64.68000030517578,64.68000030517578,64.68000030517578,64.68000030517578,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 09:30:00+00:00,64.68000030517578,64.68000030517578,64.68000030517578,64.68000030517578,64.68000030517578,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 09:45:00+00:00,64.68000030517578,64.68000030517578,64.68000030517578,64.68000030517578,64.68000030517578,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 10:00:00+00:00,64.68000030517578,64.87999725341797,64.22000122070312,64.62999725341797,64.62999725341797,raw,"[0,0,1]",HOLD,HOLD,SMALL,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 10:15:00+00:00,64.62999725341797,64.62999725341797,64.62999725341797,64.62999725341797,64.62999725341797,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 10:30:00+00:00,64.62999725341797,64.62999725341797,64.62999725341797,64.62999725341797,64.62999725341797,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 10:45:00+00:00,64.62999725341797,64.62999725341797,64.62999725341797,64.62999725341797,64.62999725341797,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 11:00:00+00:00,64.62999725341797,65.06999969482422,64.30000305175781,65.0199966430664,65.0199966430664,raw,"[0,0,0]",HOLD,HOLD,SMALL,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 11:15:00+00:00,65.0199966430664,65.0199966430664,65.0199966430664,65.0199966430664,65.0199966430664,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 11:30:00+00:00,65.0199966430664,65.0199966430664,65.0199966430664,65.0199966430664,65.0199966430664,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 11:45:00+00:00,65.0199966430664,65.0199966430664,65.0199966430664,65.0199966430664,65.0199966430664,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2026-01-30 12:00:00+00:00,65.0199966430664,65.36000061035156,64.87000274658203,65.23999786376953,65.23999786376953,raw,"[0,0,0]",HOLD,HOLD,SMALL,,0.0,1.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0,0.0,10012.831413160904,10012.831413160904,0.0,0.0002499999999999718,False,0,1,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
