trade_id,asset,side,entry_time,exit_time,holding_bars,entry_price,exit_price,high_during_trade,low_during_trade,position_fraction,leverage_used,effective_position,notional_value,margin_used,tp_price,sl_price,risk_reward_ratio,exit_reason,gross_pnl,transaction_cost_total,net_pnl,return_pct,reward_total,reward_pnl_total,reward_transaction_cost_total,reward_drawdown_penalty_total,reward_overtrading_penalty_total,reward_missed_opportunity_penalty_total,reward_wrong_side_penalty_total,reward_tp_bonus_total,reward_sl_penalty_total,portfolio_value_before,portfolio_value_after,max_favorable_excursion,max_adverse_excursion,predicted_log_return_at_entry,signal_strength_at_entry,direction_action_at_entry,size_label_at_entry,risk_profile_at_entry
222,GOLD,LONG,2026-02-09 02:00:00+00:00,2026-02-09 02:15:00+00:00,1,5026.60009765625,5026.60009765625,5026.60009765625,5026.60009765625,0.25,2.0,0.5,4482.515775490437,2500.0,5209.381271362305,4935.209510803223,2.0,AGENT_RESIZE,0.0,8.965031550980873,-8.965031550980873,-0.002,-0.13838438865719674,0.0,0.001,0.11738438865719675,0.02,0.0,0.0,0.0,0.0,8965.031550980873,8956.066519429893,0.0,0.0,0.0,0.0,LONG,SMALL,AGGRESSIVE
223,GOLD,LONG,2026-02-09 02:15:00+00:00,2026-02-09 02:45:00+00:00,2,5026.60009765625,5026.60009765625,5026.60009765625,5026.60009765625,1.0,1.5,1.5,13434.099779144839,10000.0,5097.55447769165,4984.02746963501,1.6666666666666667,AGENT_RESIZE,0.0,10.07557483435863,-10.07557483435863,-0.00075,-0.2603992198771541,0.0,0.0011250000000000001,0.23677421987715405,0.0225,0.0,0.0,0.0,0.0,8956.066519429893,8945.990944595535,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
224,GOLD,LONG,2026-02-09 02:45:00+00:00,2026-02-09 03:45:00+00:00,4,5026.60009765625,5037.10009765625,5051.7998046875,5025.7998046875,0.25,1.5,0.375,3354.7466042233254,2500.0,5097.55447769165,4984.02746963501,1.6666666666666667,AGENT_RESIZE,7.007686838021824,10.073052305038457,-3.0653654670166333,-0.0009137397927931763,-0.49616935097806913,0.0007833326549760614,0.0011250000000000001,0.4733276836330452,0.0225,0.0,0.0,0.0,0.0,8945.990944595535,8942.925579128518,0.002088887079936164,0.0,0.0,0.0,LONG,SMALL,BALANCED
225,GOLD,LONG,2026-02-09 03:45:00+00:00,2026-02-09 04:00:00+00:00,1,5037.10009765625,5034.7001953125,5045.60009765625,5028.7001953125,1.0,1.5,1.5,13415.626828260385,10000.0,5108.05447769165,4994.52746963501,1.6666666666666667,AGENT_RESIZE,-6.391811487525985,10.06172012119529,-16.453531608721274,-0.0012264452357948314,-0.14599759690119332,-0.00017866696342306175,0.0011250000000000001,0.12219392993777026,0.0225,0.0,0.0,0.0,0.0,8943.751218840256,8927.297687231536,0.0,-0.00047644523579483134,0.0,0.0,LONG,LARGE,BALANCED
226,GOLD,LONG,2026-02-09 04:00:00+00:00,2026-02-09 04:15:00+00:00,1,5034.7001953125,5034.7001953125,5034.7001953125,5034.7001953125,0.25,1.5,0.375,3349.463560906812,2500.0,5140.530588150024,4971.201959609985,1.6666666666666667,AGENT_RESIZE,0.0,10.048390682720436,-10.048390682720436,-0.003,-0.1478189617665904,0.0,0.0011250000000000001,0.12419396176659042,0.0225,0.0,0.0,0.0,0.0,8931.902829084831,8921.85443840211,0.0,0.0,0.0,0.0,LONG,SMALL,BALANCED
227,GOLD,LONG,2026-02-09 04:15:00+00:00,2026-02-09 05:00:00+00:00,3,5034.7001953125,5058.0,5063.10009765625,5032.39990234375,1.0,1.5,1.5,13382.781657603166,10000.0,5105.6545753479,4992.12756729126,1.6666666666666667,AGENT_RESIZE,61.933419409545806,10.037086243202374,51.89633316634343,0.0038778435226774805,-0.39301500311199966,0.0017354413210040553,0.0011250000000000001,0.3711254444330037,0.0225,0.0,0.0,0.0,0.0,8921.85443840211,8973.750771568453,0.004627843522677481,0.0,0.0,0.0,LONG,LARGE,BALANCED
228,GOLD,LONG,2026-02-09 05:00:00+00:00,2026-02-09 06:00:00+00:00,4,5058.0,5052.39990234375,5067.60009765625,5035.10009765625,0.25,1.5,0.375,3348.4394120133556,2500.0,5161.753261566162,4995.748043060303,1.6666666666666667,AGENT_REVERSE,-3.707312713189229,6.696878824026712,-10.40419153721594,-0.003107176286328588,-0.5067914429102517,0.00041519110737322064,0.00075,0.49145663401762496,0.015,0.0,0.0,0.0,0.0,8929.171765368948,8918.767573831732,0.0,-0.0011071762863285883,0.0,0.0,LONG,SMALL,BALANCED
229,GOLD,SHORT,2026-02-09 06:00:00+00:00,2026-02-09 06:15:00+00:00,1,5052.39990234375,5052.39990234375,5052.39990234375,5052.39990234375,0.25,1.5,0.375,3347.485049106995,2500.0,4950.254020690918,5113.687431335449,1.6666666666666667,AGENT_REVERSE,-0.0,16.737425245534975,-16.737425245534975,-0.005,-0.1659504886844349,0.0,0.001875,0.1265754886844349,0.0375,0.0,0.0,0.0,0.0,8926.626797618654,8909.889372373118,0.0,0.0,0.0,0.0,SHORT,SMALL,BALANCED
230,GOLD,LONG,2026-02-09 06:15:00+00:00,2026-02-09 07:00:00+00:00,3,5052.39990234375,5027.2001953125,5052.5,5015.2001953125,1.0,1.5,1.5,13364.834058559678,10000.0,5123.35428237915,5009.82727432251,1.6666666666666667,AGENT_REVERSE,-66.6593914390551,16.706042573199596,-83.3654340122547,-0.00623767071457668,-0.41708284633418613,0.0018703765179662552,0.001875,0.3793288393164236,0.0375,0.0,0.000249383535728834,0.0,0.0,8909.889372373118,8826.523938360864,0.0,-0.00498767071457668,0.0,0.0,LONG,LARGE,BALANCED
231,GOLD,SHORT,2026-02-09 07:00:00+00:00,2026-02-09 07:15:00+00:00,1,5027.2001953125,5027.2001953125,5027.2001953125,5027.2001953125,0.25,1.5,0.375,3341.9576606173423,2500.0,4925.689765930176,5088.1064529418945,1.6666666666666667,AGENT_REVERSE,-0.0,16.709788303086714,-16.709788303086714,-0.005000000000000001,-0.1688787784564022,0.0,0.001875,0.1295037784564022,0.0375,0.0,0.0,0.0,0.0,8911.88709497958,8895.177306676493,0.0,0.0,0.0,0.0,SHORT,SMALL,BALANCED
232,GOLD,LONG,2026-02-09 07:15:00+00:00,2026-02-09 08:00:00+00:00,3,5027.2001953125,5048.10009765625,5057.0,5023.89990234375,1.0,1.5,1.5,13342.765960014738,10000.0,5098.1545753479,4984.62756729126,1.6666666666666667,AGENT_RESIZE,55.4707381297126,10.007074470011053,45.463663659701545,0.0034073642448609154,-0.40946607512567107,0.0015590115918228432,0.0011250000000000001,0.38740008671749393,0.0225,0.0,0.0,0.0,0.0,8895.177306676493,8940.640970336195,0.004157364244860916,0.0,0.0,0.0,LONG,LARGE,BALANCED
233,GOLD,LONG,2026-02-09 08:00:00+00:00,2026-02-09 08:15:00+00:00,1,5048.10009765625,5048.10009765625,5048.10009765625,5048.10009765625,0.25,1.5,0.375,3337.785130546766,2500.0,5148.270509719849,4987.997850418091,1.6666666666666667,AGENT_RESIZE,0.0,10.013355391640298,-10.013355391640298,-0.0029999999999999996,-0.15401058820865923,0.0,0.0011250000000000001,0.13038558820865925,0.0225,0.0,0.0,0.0,0.0,8900.76034812471,8890.74699273307,0.0,0.0,0.0,0.0,LONG,SMALL,BALANCED
234,GOLD,LONG,2026-02-09 08:15:00+00:00,2026-02-09 08:45:00+00:00,2,5048.10009765625,5048.10009765625,5048.10009765625,5048.10009765625,1.0,1.5,1.5,13336.120489099605,10000.0,5119.05447769165,5005.52746963501,1.6666666666666667,AGENT_RESIZE,0.0,10.002090366824703,-10.002090366824703,-0.0007499999999999999,-0.28638699263058376,0.0,0.0011250000000000001,0.26276199263058375,0.0225,0.0,0.0,0.0,0.0,8890.74699273307,8880.744902366245,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
