trade_id,asset,side,entry_time,exit_time,holding_bars,entry_price,exit_price,high_during_trade,low_during_trade,position_fraction,leverage_used,effective_position,notional_value,margin_used,tp_price,sl_price,risk_reward_ratio,exit_reason,gross_pnl,transaction_cost_total,net_pnl,return_pct,reward_total,reward_pnl_total,reward_transaction_cost_total,reward_drawdown_penalty_total,reward_overtrading_penalty_total,reward_missed_opportunity_penalty_total,reward_wrong_side_penalty_total,reward_tp_bonus_total,reward_sl_penalty_total,portfolio_value_before,portfolio_value_after,max_favorable_excursion,max_adverse_excursion,predicted_log_return_at_entry,signal_strength_at_entry,direction_action_at_entry,size_label_at_entry,risk_profile_at_entry
11,OIL,SHORT,2026-02-05 06:30:00+00:00,2026-02-05 08:00:00+00:00,6,63.86000061035156,64.12000274658203,64.25,63.79999923706055,0.25,1.0,0.25,2479.6022689862275,2500.0,62.02661848068237,65.08225536346436,1.5,AGENT_CLOSE,-10.095550904736944,4.956920859538386,-15.05247176427533,-0.006070518628146543,-0.014650026655010964,-0.0010169244256651052,0.0005,0.0,0.01,0.0,0.00013310222934585767,0.0,0.0,9918.40907594491,9903.356604180635,0.0,-0.004071439613928268,0.0,0.0,SHORT,SMALL,CONSERVATIVE
12,OIL,LONG,2026-02-10 06:00:00+00:00,2026-02-10 09:00:00+00:00,12,64.36000061035156,64.12999725341797,64.69000244140625,64.06999969482422,0.25,1.0,0.25,2475.82072770718,2500.0,64.8808823376894,64.36000061035156,1.5,SL,-8.847841409852867,4.953452001772446,-13.801293411625313,-0.005574431644898005,-0.01975697210833753,-0.0008855099876138464,0.0005,0.0,0.01,0.0,0.0003714621207236837,0.0,0.005,9903.28291082872,9889.481617417096,0.0038844002117642985,-0.0035737003535174046,0.0,0.0,LONG,SMALL,CONSERVATIVE
13,OIL,SHORT,2026-02-10 11:00:00+00:00,2026-02-10 12:15:00+00:00,5,64.58999633789062,64.44999694824219,64.66000366210938,64.25,0.25,1.0,0.25,2472.3685897377027,2500.0,64.02702847123146,64.96530824899673,1.5,AGENT_CLOSE,5.358880835641032,4.945473780368555,0.4134070552724767,0.00016721093165009658,-0.008958122783766481,0.0005418772162335192,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9889.47435895081,9889.887766006083,0.002167508864934077,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
14,OIL,SHORT,2026-02-10 13:00:00+00:00,2026-02-10 14:45:00+00:00,7,64.51000213623047,64.51000213623047,64.70999908447266,64.12999725341797,0.25,1.0,0.25,2472.4869143331944,2500.0,63.95333647727966,64.881112575531,1.5,AGENT_CLOSE,-0.0,4.944355706937806,-4.944355706937806,-0.0019997500000000002,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9889.947657332777,9885.00330162584,0.0,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
15,OIL,LONG,2026-02-10 20:00:00+00:00,2026-02-10 21:00:00+00:00,4,64.30000305175781,64.19999694824219,64.44999694824219,64.0199966430664,0.25,1.0,0.25,2471.2508254064596,2500.0,64.90520757436752,63.896533370018005,1.5,AGENT_CLOSE,-3.843548275724629,4.941883838106568,-8.785432113831197,-0.003555054802009509,-0.013888826200502379,-0.00038882620050237723,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9885.003301625839,9876.217869512007,0.0,-0.001555304802009509,0.0,0.0,LONG,SMALL,CONSERVATIVE
16,OIL,SHORT,2026-02-10 21:45:00+00:00,2026-02-10 22:45:00+00:00,4,64.19999694824219,64.19999694824219,64.19999694824219,64.19999694824219,0.25,1.0,0.25,2469.0432889456765,2500.0,62.366614818573,65.42225170135498,1.5,AGENT_CLOSE,-0.0,4.937469317069116,-4.937469317069116,-0.00199975,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9876.173155782706,9871.235686465638,0.0,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
17,OIL,SHORT,2026-02-10 23:30:00+00:00,2026-02-11 00:15:00+00:00,3,64.30999755859375,64.23999786376953,64.33999633789062,64.22000122070312,0.25,1.0,0.25,2467.8089216164094,2500.0,62.47661542892456,65.53225231170654,1.5,AGENT_CLOSE,2.686143336271189,4.935681186616255,-2.2495378503450656,-0.0009115526857207499,-0.009227881754464224,0.00027211824553577787,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9871.235686465638,9868.986148615293,0.0010884729821431115,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
18,OIL,LONG,2026-02-11 19:00:00+00:00,2026-02-11 19:45:00+00:00,3,64.87000274658203,64.87000274658203,65.11000061035156,64.48999786376953,0.25,1.0,0.25,2467.2552969335948,2500.0,65.48823699355125,64.45784658193588,1.5,AGENT_CLOSE,0.0,4.933893780042956,-4.933893780042956,-0.00199975,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9869.021187734379,9864.087293954337,0.0,0.0,0.0,0.0,LONG,SMALL,CONSERVATIVE
19,OIL,SHORT,2026-02-11 20:30:00+00:00,2026-02-11 21:15:00+00:00,3,65.0,64.88999938964844,65.04000091552734,64.88999938964844,0.25,1.0,0.25,2466.0218234885842,2500.0,63.16661787033081,66.2222547531128,1.5,AGENT_CLOSE,4.173290857292575,4.932484839697754,-0.7591939824051783,-0.0003078618263528489,-0.009076920729417067,0.00042307927058293267,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9864.087293954337,9863.328099971932,0.0016923170823317307,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
20,OIL,SHORT,2026-02-11 22:00:00+00:00,2026-02-11 22:45:00+00:00,3,64.88999938964844,64.88999938964844,64.88999938964844,64.88999938964844,0.25,1.0,0.25,2465.846400455117,2500.0,63.05661725997925,66.11225414276123,1.5,AGENT_CLOSE,-0.0,4.9310763393101205,-4.9310763393101205,-0.0019997500000000002,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9863.385601820468,9858.454525481158,0.0,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
21,OIL,LONG,2026-02-12 00:00:00+00:00,2026-02-12 01:15:00+00:00,5,64.97000122070312,64.88999938964844,65.02999877929688,64.77999877929688,0.25,1.0,0.25,2464.6136313702896,2500.0,65.48636677861214,64.62575751543045,1.5,AGENT_CLOSE,-3.034840690277455,4.9278415057700204,-7.962682196047476,-0.0032308034390040844,-0.013807841425086793,-0.00030784142508679215,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9858.454525481158,9850.49184328511,0.0,-0.0012313657003471686,0.0,0.0,LONG,SMALL,CONSERVATIVE
22,OIL,SHORT,2026-02-12 03:15:00+00:00,2026-02-12 05:15:00+00:00,8,64.98999786376953,64.91000366210938,65.0999984741211,64.69999694824219,0.25,1.0,0.25,2462.6120674311305,2500.0,63.15661573410034,66.21225261688232,1.5,AGENT_CLOSE,3.031153913033751,4.925377878780223,-1.894223965746472,-0.0007691930007158734,-0.009192241226072095,0.0003077587739279066,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9850.448269724522,9848.554045758776,0.0012308694305212652,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
23,OIL,SHORT,2026-02-12 08:15:00+00:00,2026-02-12 09:00:00+00:00,3,64.9800033569336,64.47000122070312,65.05000305175781,64.3499984741211,0.25,1.0,0.25,2462.150119896255,2500.0,63.146621227264404,64.9800033569336,1.5,AGENT_CLOSE,19.324434533646528,4.923684702262536,14.400749831383992,0.005848851260129817,-0.007537849684967546,0.0019621503150324543,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9848.60047958502,9863.001229416404,0.007848601260129817,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
24,OIL,SHORT,2026-02-12 21:15:00+00:00,2026-02-12 22:00:00+00:00,3,62.90999984741211,62.90999984741211,62.90999984741211,62.90999984741211,0.25,1.0,0.25,2465.824574508271,2500.0,61.07661771774292,64.1322546005249,1.5,AGENT_CLOSE,-0.0,4.931032692872915,-4.931032692872915,-0.00199975,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9863.298298033083,9858.36726534021,0.0,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
25,OIL,SHORT,2026-02-13 06:15:00+00:00,2026-02-13 07:00:00+00:00,3,62.83000183105469,62.68000030517578,62.84000015258789,62.65999984741211,0.25,1.0,0.25,2464.5918163350525,2500.0,60.9966197013855,64.05225658416748,1.5,AGENT_CLOSE,5.884012770093486,4.928567484716021,0.9554452853774649,0.00038766877299716533,-0.00890314530675071,0.0005968546932492914,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9858.36726534021,9859.322710625587,0.0023874187729971655,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
26,OIL,LONG,2026-02-23 19:00:00+00:00,2026-02-23 19:45:00+00:00,3,66.33000183105469,66.33000183105469,66.38999938964844,66.0999984741211,0.25,1.0,0.25,2464.8518111969966,2500.0,66.91121873259544,65.94252389669418,1.5,AGENT_CLOSE,0.0,4.929087409441194,-4.929087409441194,-0.00199975,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9859.407244787986,9854.478157378546,0.0,0.0,0.0,0.0,LONG,SMALL,CONSERVATIVE
27,OIL,LONG,2026-02-24 09:00:00+00:00,2026-02-24 09:45:00+00:00,3,66.55000305175781,66.55000305175781,66.58999633789062,66.33000183105469,1.0,1.0,1.0,9854.478157378544,10000.0,67.01554338634014,66.23964282870293,1.5,AGENT_CLOSE,0.0,19.69910183659971,-19.69910183659971,-0.001999,-0.042,0.0,0.002,0.0,0.04,0.0,0.0,0.0,0.0,9854.478157378544,9834.779055541945,0.0,0.0,0.0,0.0,LONG,LARGE,CONSERVATIVE
28,OIL,LONG,2026-02-24 12:00:00+00:00,2026-02-24 13:00:00+00:00,4,66.62000274658203,66.87000274658203,67.1500015258789,66.25,1.0,1.0,1.0,9834.779055541945,10000.0,67.09819935262203,66.30120500922203,1.5,TP,36.90625431581254,19.65972333202835,17.24653098378419,0.0017536266840753973,-0.035247373315924604,0.0037526266840753977,0.002,0.0,0.04,0.0,0.0,0.002,0.0,9834.779055541945,9852.02558652573,0.0037526266840753977,0.0,0.0,0.0,LONG,LARGE,CONSERVATIVE
29,OIL,SHORT,2026-02-24 13:45:00+00:00,2026-02-24 14:30:00+00:00,3,66.87000274658203,66.52999877929688,66.87999725341797,66.37000274658203,0.25,1.0,0.25,2463.1613997626678,2500.0,65.03662061691284,66.87000274658203,1.5,AGENT_CLOSE,12.524070787865679,4.928884853811629,7.595185934054049,0.0030835112692111305,-0.008228862145506137,0.0012711378544938638,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9852.645599050671,9860.240784984726,0.005084551417975455,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
30,OIL,SHORT,2026-02-24 20:15:00+00:00,2026-02-24 21:00:00+00:00,3,66.30000305175781,66.08000183105469,66.31999969482422,65.97000122070312,0.25,1.0,0.25,2465.1070231854496,2500.0,64.46662092208862,67.5222578048706,1.5,AGENT_CLOSE,8.179887319782965,4.929597769615103,3.250289550167862,0.0013185186361474024,-0.00867043284096315,0.0008295671590368506,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9860.428092741799,9863.678382291966,0.003318268636147402,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
31,OIL,SHORT,2026-02-24 21:45:00+00:00,2026-02-24 22:30:00+00:00,3,66.08000183105469,66.08000183105469,66.08000183105469,66.08000183105469,0.25,1.0,0.25,2465.9485416406383,2500.0,64.2466197013855,67.30225658416748,1.5,AGENT_CLOSE,-0.0,4.931280596145866,-4.931280596145866,-0.00199975,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9863.794166562553,9858.862885966408,0.0,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
32,OIL,SHORT,2026-02-25 02:15:00+00:00,2026-02-25 03:00:00+00:00,3,66.31999969482422,66.01000213623047,66.5999984741211,65.9800033569336,0.25,1.0,0.25,2464.7157214916015,2500.0,64.48661756515503,66.31999969482422,1.5,AGENT_CLOSE,11.520745775118849,4.92881526405283,6.5919305110660185,0.0026745196022349795,-0.008331432599441255,0.001168567400558745,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9858.862885966406,9865.454816477471,0.00467426960223498,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
33,OIL,SHORT,2026-02-25 12:00:00+00:00,2026-02-25 13:00:00+00:00,4,66.22000122070312,65.91000366210938,66.30999755859375,65.7300033569336,0.25,1.0,0.25,2466.4049361769853,2500.0,65.64616790413857,66.22000122070312,1.5,AGENT_CLOSE,11.546050960799437,4.932193271119926,6.613857689679511,0.0026815781920754766,-0.008329667951981132,0.001170332048018869,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9865.619744707941,9872.23360239762,0.004681328192075476,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
34,OIL,SHORT,2026-02-25 18:15:00+00:00,2026-02-25 19:00:00+00:00,3,65.5999984741211,65.72000122070312,65.75,65.3499984741211,0.25,1.0,0.25,2468.0977179792526,2500.0,63.766616344451904,66.82225322723389,1.5,AGENT_CLOSE,-4.514916339627583,4.9355784115290104,-9.450494751156594,-0.003829060203861846,-0.013957327550965463,-0.0004573275509654615,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9872.39087191701,9862.940377165854,0.0,-0.001829310203861846,0.0,0.0,SHORT,SMALL,CONSERVATIVE
35,OIL,SHORT,2026-02-25 19:45:00+00:00,2026-02-25 20:30:00+00:00,3,65.72000122070312,65.45999908447266,65.7300033569336,65.41999816894531,0.25,1.0,0.25,2465.720504498957,2500.0,63.886619091033936,66.94225597381592,1.5,AGENT_CLOSE,9.754908499834915,4.933297210218802,4.821611289616113,0.0019554573524528003,-0.008510947461194802,0.0009890525388051988,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9862.882017995827,9867.703629285443,0.003956210155220795,0.0,0.0,0.0,SHORT,SMALL,CONSERVATIVE
36,OIL,SHORT,2026-03-11 19:15:00+00:00,2026-03-11 22:00:00+00:00,11,87.98999786376953,90.81999969482422,93.01000213623047,87.80000305175781,0.25,1.0,0.25,2466.959811543415,2500.0,86.15661573410034,89.21225261688232,1.5,SL,-79.34425449828169,4.930319548319358,-84.27457404660105,-0.034161308040878045,-0.028109794850425675,-0.00800816237535473,0.0005,0.0,0.01,0.0,0.0016016324750709459,0.0,0.005,9867.83924617366,9783.564672127059,0.0,-0.03216276735721981,-0.007610963191837072,0.007610963191837072,SHORT,SMALL,CONSERVATIVE
37,OIL,SHORT,2026-03-12 18:15:00+00:00,2026-03-12 22:00:00+00:00,15,96.54000091552734,96.22000122070312,98.08999633789062,95.41999816894531,0.25,1.0,0.25,2445.7068257179485,2500.0,94.70661878585815,97.76225566864014,1.5,SL,8.106747777473618,4.89177229957245,3.2149754779011683,0.0013145383756114747,-0.013671057701509991,0.000828942298490007,0.0005,0.0,0.01,0.0,0.0,0.0,0.005,9782.827302871794,9786.042278349696,0.00331468501957255,0.0,-0.01002670731395483,0.01002670731395483,SHORT,SMALL,CONSERVATIVE
38,OIL,SHORT,2026-03-18 14:45:00+00:00,2026-03-18 16:15:00+00:00,6,98.01000213623047,97.05999755859375,98.37999725341797,96.52999877929688,0.25,1.0,0.25,2446.55623838928,2500.0,96.17662000656128,98.01000213623047,1.5,AGENT_CLOSE,23.71431053215238,4.898565457941819,18.81574507421056,0.0076907061358205825,-0.007074151910857804,0.0024258480891421966,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9786.22495355712,9805.040698631332,0.009692934975312475,0.0,-0.00934296753257513,0.00934296753257513,SHORT,SMALL,CONSERVATIVE
39,OIL,SHORT,2026-03-18 23:30:00+00:00,2026-03-19 00:15:00+00:00,3,98.30000305175781,98.36000061035156,99.16999816894531,98.16000366210938,0.25,1.0,0.25,2451.3962172476504,2500.0,96.46662092208862,99.5222578048706,1.5,AGENT_CLOSE,-1.4962134650532235,4.901798115726269,-6.398011580779492,-0.002609945930308637,-0.013652587885887857,-0.0001525878858878558,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9805.584868990602,9799.186857409823,0.0,-0.0006103515435514232,-0.006307070609182119,0.006307070609182119,SHORT,SMALL,CONSERVATIVE
40,OIL,SHORT,2026-03-24 11:30:00+00:00,2026-03-24 12:00:00+00:00,2,90.87000274658203,91.80000305175781,92.20999908447266,90.77999877929688,0.25,1.0,0.25,2449.789298003999,2500.0,89.03662061691284,92.09225749969482,1.5,SL,-25.072133002062422,4.898966148683497,-29.97109915074592,-0.012234153841379462,-0.02157032115241384,-0.002558600960344865,0.0005,0.0,0.01,0.0,0.000511720192068973,0.0,0.005,9799.157192015997,9769.186092865251,0.0,-0.01023440384137946,-0.0062398603186011314,0.0062398603186011314,SHORT,SMALL,CONSERVATIVE
41,OIL,SHORT,2026-03-30 14:45:00+00:00,2026-03-30 16:00:00+00:00,5,102.06999969482422,102.93000030517578,103.86000061035156,101.5,0.25,1.0,0.25,2442.1680540659663,2500.0,100.23661756515503,103.29225444793701,1.5,SL,-20.576722086385185,4.878214632882832,-25.45493671926802,-0.010423089711982797,-0.021048130066674046,-0.002107255407827275,0.0005,0.0,0.01,0.0,0.00044087465884676773,0.0,0.005,9768.672216263865,9743.217279544597,0.0,-0.008817493176935354,-0.007489394396543503,0.007489394396543503,SHORT,SMALL,CONSERVATIVE
42,OIL,SHORT,2026-04-02 19:00:00+00:00,2026-04-05 22:00:00+00:00,2,111.47000122070312,113.69000244140625,115.4800033569336,110.7699966430664,0.25,1.0,0.25,2435.6803618881772,2500.0,108.50395119190216,113.44736790657043,1.5,SL,-48.508238247243426,4.867780158997329,-53.37601840624075,-0.021914213064009282,-0.024453181704272388,-0.004960984753560323,0.0005,0.0,0.01,0.0,0.0009921969507120647,0.0,0.005,9742.721447552709,9689.345429146468,0.0,-0.01991568311107911,-0.010662329383194447,0.010662329383194447,SHORT,SMALL,CONSERVATIVE
43,OIL,SHORT,2026-04-07 01:00:00+00:00,2026-04-07 08:00:00+00:00,7,114.91999816894531,112.69000244140625,116.55999755859375,112.33000183105469,0.25,1.0,0.25,2422.0609549645264,2500.0,112.3792735338211,116.61381459236145,1.5,TP,46.999527214312394,4.841052723587937,42.15847449072446,0.017406033652584897,-0.0031784334048380646,0.00482193435304672,0.0005,0.0,0.01,0.0,0.0005003677578847837,0.002,0.0,9688.243819858106,9730.40229434883,0.019404766472939882,-0.005917162513143312,-0.018991339951753616,0.018991339951753616,SHORT,SMALL,CONSERVATIVE
44,OIL,SHORT,2026-04-07 11:00:00+00:00,2026-04-07 17:00:00+00:00,6,115.81999969482422,113.91999816894531,117.62999725341797,113.33999633789062,0.25,1.0,0.25,2432.9055276662466,2500.0,113.09540444612503,115.81999969482422,1.5,AGENT_CLOSE,39.91127807861379,4.868789229057483,35.04248884955631,0.014403555111805206,-0.005916184688946711,0.004083511812716977,0.0005,0.0,0.01,0.0,0.000499696501663688,0.0,0.0,9731.622110664986,9766.664599514543,0.016404779234029075,-0.005180439265256764,-0.010931231081485748,0.010931231081485748,SHORT,SMALL,CONSERVATIVE
45,OIL,SHORT,2026-04-12 22:00:00+00:00,2026-04-13 06:00:00+00:00,8,104.55000305175781,103.2699966430664,105.62999725341797,103.05000305175781,0.25,1.0,0.25,2441.897109890775,2500.0,101.75592964887619,104.55000305175781,1.5,AGENT_CLOSE,29.89616316393463,4.884531132617868,25.011632031316765,0.010242705120542742,-0.006828418697023837,0.003055258178600937,0.0005,0.0,0.01,0.0,0.00038367687562477305,0.0,0.0,9767.5884395631,9792.600071594417,0.01224300689936599,-0.0033476658431834372,-0.021235311403870583,0.021235311403870583,SHORT,SMALL,CONSERVATIVE
46,OIL,SHORT,2026-04-13 09:00:00+00:00,2026-04-13 13:00:00+00:00,4,104.51000213623047,101.72000122070312,104.72000122070312,100.36000061035156,0.25,1.0,0.25,2448.314122554122,2500.0,102.55726170539856,105.81182909011841,1.5,TP,65.36023829107256,4.901151717989374,60.45908657308319,0.02469417057890074,-0.0009929423236897652,0.006709310474893783,0.0005,0.0,0.01,0.0,0.00020225279858354707,0.002,0.0,9793.256490216489,9853.715576789571,0.02669601816571138,0.0,-0.010376411490142345,0.010376411490142345,SHORT,SMALL,CONSERVATIVE
47,OIL,SHORT,2026-04-17 06:00:00+00:00,2026-04-17 08:00:00+00:00,2,90.13999938964844,89.02999877929688,90.33999633789062,88.76000213623047,0.25,1.0,0.25,2463.8621108118596,2500.0,89.03342241048813,90.87771737575531,1.5,TP,30.340453354133526,4.928564318096061,25.411889036037465,0.010313843832625874,-0.004415625008652996,0.0030843749913470036,0.0005,0.0,0.01,0.0,0.0,0.002,0.0,9855.448443247438,9880.860332283475,0.01231418479995057,0.0,-0.006244127172976732,0.006244127172976732,SHORT,SMALL,CONSERVATIVE
