asset,timestamp_utc,open,high,low,close,price,ohlc_source,action,action_name,direction,size_label,risk_profile,position_fraction,leverage_used,effective_position,margin_used,cash_balance,cash,desired_position,executed_position,previous_position,portfolio_value,previous_portfolio_value,portfolio_return,drawdown,in_position,trade_side,trade_id,entry_price,tp_price,sl_price,risk_reward_ratio,entry_time_utc,holding_bars,exit_reason,unrealized_pnl,realized_pnl,step_return,reward_total,transaction_cost,turnover,stop_loss_triggered,take_profit_triggered,max_hold_triggered,max_drawdown_triggered,max_favorable_excursion,max_adverse_excursion,predicted_log_return,signal_strength,reward_pnl,reward_transaction_cost,reward_drawdown_penalty,reward_overtrading_penalty,reward_missed_opportunity_penalty,reward_wrong_side_penalty,reward_tp_bonus,reward_sl_penalty,reward
GOLD,2026-02-03 00:15:00+00:00,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10409.741047735255,10409.741047735255,0.0,0.0,0.0,10409.741047735255,10409.741047735255,0.0,0.03240065369885702,False,0,18,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 00:30:00+00:00,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10409.741047735255,10409.741047735255,0.0,0.0,0.0,10409.741047735255,10409.741047735255,0.0,0.03240065369885702,False,0,18,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 00:45:00+00:00,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,reconstructed,"[2,2,0]",LONG_LARGE_CONSERVATIVE,LONG,LARGE,CONSERVATIVE,1.0,1.0,1.0,10000.0,399.3313066875198,399.3313066875198,1.0,1.0,0.0,10399.33130668752,10409.741047735255,-0.000999999999999997,0.03336825304515816,True,1,19,4802.7001953125,4845.27282333374,4774.31844329834,1.5,2026-02-03 00:45:00+00:00,1,,0.0,0.0,0.0,-0.021,0.001,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,-0.021
GOLD,2026-02-03 01:00:00+00:00,4803.10009765625,4882.0,4788.0,4862.7001953125,4862.7001953125,raw,"[1,2,0]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10513.861697328834,10513.861697328834,0.0,0.0,1.0,10513.861697328834,10399.33130668752,0.011013245685101158,0.022722500128925953,False,0,19,,,,0.0,,0,TP,0.0,0.012492972194800086,0.012492972194800086,-0.005507027805199914,0.001,1.0,False,True,False,False,0.0,0.0,0.0,0.0,0.012492972194800086,0.001,0.0,0.02,0.0,0.0,0.002,0.0,-0.005507027805199914
GOLD,2026-02-03 01:15:00+00:00,4862.7001953125,4862.7001953125,4862.7001953125,4862.7001953125,4862.7001953125,reconstructed,"[0,2,1]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10513.861697328834,10513.861697328834,0.0,0.0,0.0,10513.861697328834,10513.861697328834,0.0,0.022722500128925953,False,0,19,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 01:30:00+00:00,4862.7001953125,4862.7001953125,4862.7001953125,4862.7001953125,4862.7001953125,reconstructed,"[0,2,0]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10513.861697328834,10513.861697328834,0.0,0.0,0.0,10513.861697328834,10513.861697328834,0.0,0.022722500128925953,False,0,19,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 01:45:00+00:00,4862.7001953125,4862.7001953125,4862.7001953125,4862.7001953125,4862.7001953125,reconstructed,"[2,2,0]",LONG_LARGE_CONSERVATIVE,LONG,LARGE,CONSERVATIVE,1.0,1.0,1.0,10000.0,503.3478356315045,503.3478356315045,1.0,1.0,0.0,10503.347835631504,10513.861697328834,-0.0010000000000000204,0.023699777628797047,True,1,20,4862.7001953125,4905.27282333374,4834.31844329834,1.5,2026-02-03 01:45:00+00:00,1,,0.0,0.0,0.0,-0.021,0.001,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,-0.021
GOLD,2026-02-03 02:00:00+00:00,4863.2001953125,4864.0,4768.5,4806.2001953125,4806.2001953125,raw,"[1,2,1]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10376.653898759634,10376.653898759634,0.0,0.0,1.0,10376.653898759634,10503.347835631504,-0.012062243282287055,0.03547614842758945,False,0,20,,,,0.0,,0,SL,0.0,-0.011619058903624028,-0.011619058903624028,-0.04120001184880523,0.001,1.0,True,False,False,False,0.0,0.0,0.0,0.0,-0.011619058903624028,0.001,0.0,0.02,0.0,0.0005809529451812015,0.0,0.005,-0.04120001184880523
GOLD,2026-02-03 02:15:00+00:00,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,reconstructed,"[0,2,0]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10376.653898759634,10376.653898759634,0.0,0.0,0.0,10376.653898759634,10376.653898759634,0.0,0.03547614842758945,False,0,20,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 02:30:00+00:00,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,reconstructed,"[0,2,0]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10376.653898759634,10376.653898759634,0.0,0.0,0.0,10376.653898759634,10376.653898759634,0.0,0.03547614842758945,False,0,20,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
