asset,timestamp_utc,open,high,low,close,price,ohlc_source,action,action_name,direction,size_label,risk_profile,position_fraction,leverage_used,effective_position,margin_used,cash_balance,cash,desired_position,executed_position,previous_position,portfolio_value,previous_portfolio_value,portfolio_return,drawdown,in_position,trade_side,trade_id,entry_price,tp_price,sl_price,risk_reward_ratio,entry_time_utc,holding_bars,exit_reason,unrealized_pnl,realized_pnl,step_return,reward_total,transaction_cost,turnover,stop_loss_triggered,take_profit_triggered,max_hold_triggered,max_drawdown_triggered,max_favorable_excursion,max_adverse_excursion,predicted_log_return,signal_strength,reward_pnl,reward_transaction_cost,reward_drawdown_penalty,reward_overtrading_penalty,reward_missed_opportunity_penalty,reward_wrong_side_penalty,reward_tp_bonus,reward_sl_penalty,reward
BTC,2026-02-12 00:00:00+00:00,69271.0,71852.0,65932.0,66938.0,66938.0,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 00:15:00+00:00,66938.0,66938.0,66938.0,66938.0,66938.0,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 00:30:00+00:00,66938.0,66938.0,66938.0,66938.0,66938.0,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 00:45:00+00:00,66938.0,66938.0,66938.0,66938.0,66938.0,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 01:00:00+00:00,67451.21875,67986.8359375,67451.21875,67642.1875,67642.1875,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 01:15:00+00:00,67642.1875,67642.1875,67642.1875,67642.1875,67642.1875,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 01:30:00+00:00,67642.1875,67642.1875,67642.1875,67642.1875,67642.1875,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 01:45:00+00:00,67642.1875,67642.1875,67642.1875,67642.1875,67642.1875,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 02:00:00+00:00,67654.1328125,67701.0390625,67384.140625,67400.515625,67400.515625,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 02:15:00+00:00,67400.515625,67400.515625,67400.515625,67400.515625,67400.515625,reconstructed,"[0,1,0]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 02:30:00+00:00,67400.515625,67400.515625,67400.515625,67400.515625,67400.515625,reconstructed,"[0,1,0]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 02:45:00+00:00,67400.515625,67400.515625,67400.515625,67400.515625,67400.515625,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 03:00:00+00:00,67388.8671875,67529.8125,67296.359375,67529.8125,67529.8125,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 03:15:00+00:00,67529.8125,67529.8125,67529.8125,67529.8125,67529.8125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 03:30:00+00:00,67529.8125,67529.8125,67529.8125,67529.8125,67529.8125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 03:45:00+00:00,67529.8125,67529.8125,67529.8125,67529.8125,67529.8125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 04:00:00+00:00,67544.3984375,67584.703125,66993.4375,66993.4375,66993.4375,raw,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 04:15:00+00:00,66993.4375,66993.4375,66993.4375,66993.4375,66993.4375,reconstructed,"[0,1,0]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 04:30:00+00:00,66993.4375,66993.4375,66993.4375,66993.4375,66993.4375,reconstructed,"[0,1,0]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 04:45:00+00:00,66993.4375,66993.4375,66993.4375,66993.4375,66993.4375,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 05:00:00+00:00,66984.5546875,67118.9453125,66652.453125,67069.1953125,67069.1953125,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 05:15:00+00:00,67069.1953125,67069.1953125,67069.1953125,67069.1953125,67069.1953125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 05:30:00+00:00,67069.1953125,67069.1953125,67069.1953125,67069.1953125,67069.1953125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 05:45:00+00:00,67069.1953125,67069.1953125,67069.1953125,67069.1953125,67069.1953125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 06:00:00+00:00,67080.75,67273.9375,66987.703125,67047.5078125,67047.5078125,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 06:15:00+00:00,67047.5078125,67047.5078125,67047.5078125,67047.5078125,67047.5078125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 06:30:00+00:00,67047.5078125,67047.5078125,67047.5078125,67047.5078125,67047.5078125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 06:45:00+00:00,67047.5078125,67047.5078125,67047.5078125,67047.5078125,67047.5078125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 07:00:00+00:00,67047.46875,67269.6171875,66895.578125,67183.5625,67183.5625,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 07:15:00+00:00,67183.5625,67183.5625,67183.5625,67183.5625,67183.5625,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 07:30:00+00:00,67183.5625,67183.5625,67183.5625,67183.5625,67183.5625,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 07:45:00+00:00,67183.5625,67183.5625,67183.5625,67183.5625,67183.5625,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 08:00:00+00:00,67181.328125,67258.796875,66885.03125,67089.2421875,67089.2421875,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 08:15:00+00:00,67089.2421875,67089.2421875,67089.2421875,67089.2421875,67089.2421875,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 08:30:00+00:00,67089.2421875,67089.2421875,67089.2421875,67089.2421875,67089.2421875,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 08:45:00+00:00,67089.2421875,67089.2421875,67089.2421875,67089.2421875,67089.2421875,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 09:00:00+00:00,67074.5703125,67621.7421875,67020.9140625,67534.078125,67534.078125,raw,"[1,2,2]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 09:15:00+00:00,67534.078125,67534.078125,67534.078125,67534.078125,67534.078125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2026-02-12 09:30:00+00:00,67534.078125,67534.078125,67534.078125,67534.078125,67534.078125,reconstructed,"[0,1,2]",HOLD,HOLD,MEDIUM,,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,False,0,0,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
